Year,State ANSI,County ANSI,State,County,Value
2012,19,079,IOWA,HAMILTON,"2,823"
2012,19,083,IOWA,HARDIN,"6,989"
2012,19,099,IOWA,JASPER,"29,978"
2012,19,127,IOWA,MARSHALL,"19,898"
2012,19,153,IOWA,POLK,"6,275"
2012,19,157,IOWA,POWESHIEK,"41,287"
2012,19,169,IOWA,STORY,"9,086"
2012,19,171,IOWA,TAMA,"32,014"
2012,19,187,IOWA,WEBSTER,"4,185"
2012,19,011,IOWA,BENTON,"21,753"
2012,19,031,IOWA,CEDAR,"23,743"
2012,19,045,IOWA,CLINTON,"43,017"
2012,19,095,IOWA,IOWA,"41,652"
2012,19,097,IOWA,JACKSON,"87,249"
2012,19,103,IOWA,JOHNSON,"48,302"
2012,19,105,IOWA,JONES,"33,372"
2012,19,113,IOWA,LINN,"22,058"
2012,19,139,IOWA,MUSCATINE,"13,738"
2012,19,163,IOWA,SCOTT,"13,905"
2012,19,023,IOWA,BUTLER,"13,734"
2012,19,033,IOWA,CERRO GORDO,"2,956"
2012,19,067,IOWA,FLOYD,"8,826"
2012,19,069,IOWA,FRANKLIN,"5,538"
2012,19,081,IOWA,HANCOCK,"5,730"
2012,19,091,IOWA,HUMBOLDT,"2,667"
2012,19,109,IOWA,KOSSUTH,"5,508"
2012,19,131,IOWA,MITCHELL,"14,617"
2012,19,189,IOWA,WINNEBAGO,"3,493"
2012,19,195,IOWA,WORTH,"5,955"
2012,19,197,IOWA,WRIGHT,"3,634"
2012,19,005,IOWA,ALLAMAKEE,"75,596"
2012,19,013,IOWA,BLACK HAWK,"6,775"
2012,19,017,IOWA,BREMER,"16,443"
2012,19,019,IOWA,BUCHANAN,"13,554"
2012,19,037,IOWA,CHICKASAW,"13,646"
2012,19,043,IOWA,CLAYTON,"83,100"
2012,19,055,IOWA,DELAWARE,"51,738"
2012,19,061,IOWA,DUBUQUE,"100,583"
2012,19,065,IOWA,FAYETTE,"50,280"
2012,19,089,IOWA,HOWARD,"19,428"
2012,19,191,IOWA,WINNESHIEK,"88,232"
2012,19,021,IOWA,BUENA VISTA,"8,226"
2012,19,035,IOWA,CHEROKEE,"9,005"
2012,19,041,IOWA,CLAY,"6,101"
2012,19,059,IOWA,DICKINSON,"6,895"
2012,19,063,IOWA,EMMET,"5,242"
2012,19,119,IOWA,LYON,"20,587"
2012,19,141,IOWA,O BRIEN,"5,555"
2012,19,143,IOWA,OSCEOLA,"3,119"
2012,19,147,IOWA,PALO ALTO,"4,047"
2012,19,149,IOWA,PLYMOUTH,"23,046"
2012,19,151,IOWA,POCAHONTAS,"2,853"
2012,19,167,IOWA,SIOUX,"17,190"
2012,19,007,IOWA,APPANOOSE,"14,696"
2012,19,039,IOWA,CLARKE,"24,950"
2012,19,053,IOWA,DECATUR,"22,007"
2012,19,117,IOWA,LUCAS,"21,721"
2012,19,121,IOWA,MADISON,"28,060"
2012,19,125,IOWA,MARION,"26,571"
2012,19,135,IOWA,MONROE,"19,335"
2012,19,159,IOWA,RINGGOLD,"46,976"
2012,19,175,IOWA,UNION,"36,636"
2012,19,181,IOWA,WARREN,"31,275"
2012,19,185,IOWA,WAYNE,"26,151"
2012,19,051,IOWA,DAVIS,"15,382"
2012,19,057,IOWA,DES MOINES,"8,274"
2012,19,087,IOWA,HENRY,"17,248"
2012,19,101,IOWA,JEFFERSON,"9,448"
2012,19,107,IOWA,KEOKUK,"24,041"
2012,19,111,IOWA,LEE,"14,215"
2012,19,115,IOWA,LOUISA,"9,024"
2012,19,123,IOWA,MAHASKA,"15,674"
2012,19,177,IOWA,VAN BUREN,"24,391"
2012,19,179,IOWA,WAPELLO,"15,918"
2012,19,183,IOWA,WASHINGTON,"21,787"
2012,19,001,IOWA,ADAIR,"47,419"
2012,19,003,IOWA,ADAMS,"17,534"
2012,19,029,IOWA,CASS,"22,359"
2012,19,071,IOWA,FREMONT,"5,759"
2012,19,129,IOWA,MILLS,"7,271"
2012,19,137,IOWA,MONTGOMERY,"14,560"
2012,19,145,IOWA,PAGE,"22,643"
2012,19,155,IOWA,POTTAWATTAMIE,"15,965"
2012,19,173,IOWA,TAYLOR,"18,920"
2012,19,009,IOWA,AUDUBON,"10,441"
2012,19,025,IOWA,CALHOUN,"2,153"
2012,19,027,IOWA,CARROLL,"10,184"
2012,19,047,IOWA,CRAWFORD,"23,571"
2012,19,073,IOWA,GREENE,"7,193"
2012,19,077,IOWA,GUTHRIE,"18,213"
2012,19,085,IOWA,HARRISON,"10,375"
2012,19,093,IOWA,IDA,"16,261"
2012,19,133,IOWA,MONONA,"12,587"
2012,19,161,IOWA,SAC,"12,507"
2012,19,165,IOWA,SHELBY,"15,141"
2012,19,193,IOWA,WOODBURY,"23,804"
2012,20,009,KANSAS,BARTON,"72,451"
2012,20,041,KANSAS,DICKINSON,"45,832"
2012,20,051,KANSAS,ELLIS,"6,518"
2012,20,053,KANSAS,ELLSWORTH,"10,397"
2012,20,105,KANSAS,LINCOLN,"16,353"
2012,20,115,KANSAS,MARION,"27,714"
2012,20,113,KANSAS,MCPHERSON,"16,084"
2012,20,159,KANSAS,RICE,"35,697"
2012,20,165,KANSAS,RUSH,"13,938"
2012,20,167,KANSAS,RUSSELL,"9,502"
2012,20,169,KANSAS,SALINE,"20,705"
2012,20,003,KANSAS,ANDERSON,"2,612"
2012,20,017,KANSAS,CHASE,"7,387"
2012,20,031,KANSAS,COFFEY,"2,401"
2012,20,045,KANSAS,DOUGLAS,"2,935"
2012,20,059,KANSAS,FRANKLIN,"4,699"
2012,20,061,KANSAS,GEARY,"6,719"
2012,20,091,KANSAS,JOHNSON,608
2012,20,107,KANSAS,LINN,"1,041"
2012,20,111,KANSAS,LYON,"8,677"
2012,20,121,KANSAS,MIAMI,"1,914"
2012,20,127,KANSAS,MORRIS,"10,066"
2012,20,139,KANSAS,OSAGE,"2,505"
2012,20,177,KANSAS,SHAWNEE,"1,738"
2012,20,197,KANSAS,WABAUNSEE,"6,776"
2012,20,027,KANSAS,CLAY,"11,266"
2012,20,029,KANSAS,CLOUD,"15,469"
2012,20,089,KANSAS,JEWELL,"30,117"
2012,20,123,KANSAS,MITCHELL,"11,816"
2012,20,141,KANSAS,OSBORNE,"7,051"
2012,20,143,KANSAS,OTTAWA,"35,917"
2012,20,147,KANSAS,PHILLIPS,"30,712"
2012,20,157,KANSAS,REPUBLIC,"39,603"
2012,20,163,KANSAS,ROOKS,"12,987"
2012,20,183,KANSAS,SMITH,"15,177"
2012,20,201,KANSAS,WASHINGTON,"17,945"
2012,20,005,KANSAS,ATCHISON,"1,969"
2012,20,013,KANSAS,BROWN,"3,689"
2012,20,043,KANSAS,DONIPHAN,"2,326"
2012,20,085,KANSAS,JACKSON,"10,772"
2012,20,087,KANSAS,JEFFERSON,"3,092"
2012,20,103,KANSAS,LEAVENWORTH,"2,672"
2012,20,117,KANSAS,MARSHALL,"11,736"
2012,20,131,KANSAS,NEMAHA,"13,242"
2012,20,149,KANSAS,POTTAWATOMIE,"19,672"
2012,20,161,KANSAS,RILEY,"9,600"
2012,20,209,KANSAS,WYANDOTTE, (D)
2012,20,023,KANSAS,CHEYENNE,"10,575"
2012,20,039,KANSAS,DECATUR,"20,123"
2012,20,065,KANSAS,GRAHAM,"4,654"
2012,20,137,KANSAS,NORTON,"15,138"
2012,20,153,KANSAS,RAWLINS,"21,896"
2012,20,179,KANSAS,SHERIDAN,"17,808"
2012,20,181,KANSAS,SHERMAN,"8,349"
2012,20,193,KANSAS,THOMAS,"5,080"
2012,20,007,KANSAS,BARBER,"16,610"
2012,20,033,KANSAS,COMANCHE,"9,901"
2012,20,047,KANSAS,EDWARDS,"17,913"
2012,20,077,KANSAS,HARPER,"8,322"
2012,20,079,KANSAS,HARVEY,"7,895"
2012,20,095,KANSAS,KINGMAN,"17,631"
2012,20,097,KANSAS,KIOWA,"7,489"
2012,20,145,KANSAS,PAWNEE,"33,358"
2012,20,151,KANSAS,PRATT,"19,058"
2012,20,155,KANSAS,RENO,"67,256"
2012,20,173,KANSAS,SEDGWICK,"31,542"
2012,20,185,KANSAS,STAFFORD,"42,964"
2012,20,191,KANSAS,SUMNER,"14,416"
2012,20,001,KANSAS,ALLEN,"1,839"
2012,20,011,KANSAS,BOURBON,"2,526"
2012,20,015,KANSAS,BUTLER,"10,189"
2012,20,019,KANSAS,CHAUTAUQUA,"1,382"
2012,20,021,KANSAS,CHEROKEE,243
2012,20,035,KANSAS,COWLEY,"9,413"
2012,20,037,KANSAS,CRAWFORD,"2,235"
2012,20,049,KANSAS,ELK, (D)
2012,20,073,KANSAS,GREENWOOD,"4,569"
2012,20,099,KANSAS,LABETTE,"3,560"
2012,20,125,KANSAS,MONTGOMERY,"2,270"
2012,20,133,KANSAS,NEOSHO,"2,889"
2012,20,205,KANSAS,WILSON,842
2012,20,207,KANSAS,WOODSON,"3,210"
2012,20,025,KANSAS,CLARK,"4,983"
2012,20,055,KANSAS,FINNEY,"135,096"
2012,20,057,KANSAS,FORD,"45,996"
2012,20,067,KANSAS,GRANT,"16,499"
2012,20,069,KANSAS,GRAY,"75,017"
2012,20,075,KANSAS,HAMILTON,"39,595"
2012,20,081,KANSAS,HASKELL,"41,826"
2012,20,083,KANSAS,HODGEMAN,"6,913"
2012,20,093,KANSAS,KEARNY,"88,160"
2012,20,119,KANSAS,MEADE,"12,024"
2012,20,129,KANSAS,MORTON,"2,213"
2012,20,175,KANSAS,SEWARD,"14,385"
2012,20,187,KANSAS,STANTON,"4,841"
2012,20,189,KANSAS,STEVENS,"9,114"
2012,20,063,KANSAS,GOVE,"8,938"
2012,20,071,KANSAS,GREELEY,"6,329"
2012,20,101,KANSAS,LANE,"1,246"
2012,20,109,KANSAS,LOGAN,"6,739"
2012,20,135,KANSAS,NESS,"5,742"
2012,20,171,KANSAS,SCOTT,"3,115"
2012,20,195,KANSAS,TREGO,"11,434"
2012,20,199,KANSAS,WALLACE,"4,163"
2012,20,203,KANSAS,WICHITA,"3,337"
2012,21,005,KENTUCKY,ANDERSON,"4,762"
2012,21,011,KENTUCKY,BATH,"8,047"
2012,21,017,KENTUCKY,BOURBON,"27,060"
2012,21,021,KENTUCKY,BOYLE,"5,570"
2012,21,049,KENTUCKY,CLARK,"6,042"
2012,21,067,KENTUCKY,FAYETTE,"6,180"
2012,21,069,KENTUCKY,FLEMING,"22,560"
2012,21,073,KENTUCKY,FRANKLIN,"4,423"
2012,21,079,KENTUCKY,GARRARD,"13,646"
2012,21,097,KENTUCKY,HARRISON,"14,452"
2012,21,113,KENTUCKY,JESSAMINE,"5,206"
2012,21,137,KENTUCKY,LINCOLN,"25,643"
2012,21,151,KENTUCKY,MADISON,"18,857"
2012,21,161,KENTUCKY,MASON,"27,263"
2012,21,167,KENTUCKY,MERCER,"26,679"
2012,21,173,KENTUCKY,MONTGOMERY,"4,379"
2012,21,181,KENTUCKY,NICHOLAS,"10,513"
2012,21,201,KENTUCKY,ROBERTSON,"2,086"
2012,21,209,KENTUCKY,SCOTT,"16,362"
2012,21,211,KENTUCKY,SHELBY,"16,311"
2012,21,215,KENTUCKY,SPENCER,"5,703"
2012,21,229,KENTUCKY,WASHINGTON,"9,763"
2012,21,239,KENTUCKY,WOODFORD,"7,844"
2012,21,001,KENTUCKY,ADAIR,"2,144"
2012,21,003,KENTUCKY,ALLEN,"3,031"
2012,21,009,KENTUCKY,BARREN,"7,097"
2012,21,027,KENTUCKY,BRECKINRIDGE,"4,514"
2012,21,029,KENTUCKY,BULLITT,"2,306"
2012,21,031,KENTUCKY,BUTLER,"1,271"
2012,21,045,KENTUCKY,CASEY,"7,243"
2012,21,053,KENTUCKY,CLINTON,570
2012,21,057,KENTUCKY,CUMBERLAND,454
2012,21,061,KENTUCKY,EDMONSON,"1,123"
2012,21,085,KENTUCKY,GRAYSON,"4,115"
2012,21,087,KENTUCKY,GREEN,"2,440"
2012,21,093,KENTUCKY,HARDIN,"8,764"
2012,21,099,KENTUCKY,HART,"17,337"
2012,21,111,KENTUCKY,JEFFERSON, (D)
2012,21,123,KENTUCKY,LARUE,"5,751"
2012,21,155,KENTUCKY,MARION,"9,552"
2012,21,163,KENTUCKY,MEADE,"7,974"
2012,21,169,KENTUCKY,METCALFE,"7,304"
2012,21,171,KENTUCKY,MONROE,"3,555"
2012,21,179,KENTUCKY,NELSON,"15,312"
2012,21,207,KENTUCKY,RUSSELL,"2,971"
2012,21,217,KENTUCKY,TAYLOR,"1,372"
2012,21,227,KENTUCKY,WARREN,"4,142"
2012,21,013,KENTUCKY,BELL, (D)
2012,21,019,KENTUCKY,BOYD,316
2012,21,025,KENTUCKY,BREATHITT,128
2012,21,043,KENTUCKY,CARTER,"1,665"
2012,21,051,KENTUCKY,CLAY,61
2012,21,063,KENTUCKY,ELLIOTT,526
2012,21,065,KENTUCKY,ESTILL,"1,060"
2012,21,089,KENTUCKY,GREENUP,"1,428"
2012,21,109,KENTUCKY,JACKSON,"1,003"
2012,21,115,KENTUCKY,JOHNSON,126
2012,21,121,KENTUCKY,KNOX, (D)
2012,21,125,KENTUCKY,LAUREL,"1,718"
2012,21,127,KENTUCKY,LAWRENCE,316
2012,21,129,KENTUCKY,LEE,833
2012,21,133,KENTUCKY,LETCHER, (D)
2012,21,135,KENTUCKY,LEWIS,"3,536"
2012,21,153,KENTUCKY,MAGOFFIN,296
2012,21,147,KENTUCKY,MCCREARY,205
2012,21,165,KENTUCKY,MENIFEE,"1,937"
2012,21,175,KENTUCKY,MORGAN,451
2012,21,189,KENTUCKY,OWSLEY, (D)
2012,21,193,KENTUCKY,PERRY, (D)
2012,21,197,KENTUCKY,POWELL,835
2012,21,199,KENTUCKY,PULASKI,"3,875"
2012,21,203,KENTUCKY,ROCKCASTLE,"4,405"
2012,21,205,KENTUCKY,ROWAN,771
2012,21,231,KENTUCKY,WAYNE,"2,670"
2012,21,235,KENTUCKY,WHITLEY,"1,407"
2012,21,237,KENTUCKY,WOLFE,531
2012,21,033,KENTUCKY,CALDWELL,"2,166"
2012,21,047,KENTUCKY,CHRISTIAN,"8,643"
2012,21,055,KENTUCKY,CRITTENDEN,705
2012,21,059,KENTUCKY,DAVIESS,"2,933"
2012,21,091,KENTUCKY,HANCOCK,861
2012,21,101,KENTUCKY,HENDERSON,"1,697"
2012,21,107,KENTUCKY,HOPKINS,"2,246"
2012,21,141,KENTUCKY,LOGAN,"1,619"
2012,21,149,KENTUCKY,MCLEAN,279
2012,21,177,KENTUCKY,MUHLENBERG,645
2012,21,183,KENTUCKY,OHIO,"1,022"
2012,21,213,KENTUCKY,SIMPSON,"2,283"
2012,21,219,KENTUCKY,TODD,"3,651"
2012,21,225,KENTUCKY,UNION, (D)
2012,21,233,KENTUCKY,WEBSTER,728
2012,21,015,KENTUCKY,BOONE,"5,029"
2012,21,023,KENTUCKY,BRACKEN,"6,835"
2012,21,037,KENTUCKY,CAMPBELL,"2,081"
2012,21,041,KENTUCKY,CARROLL,"2,274"
2012,21,077,KENTUCKY,GALLATIN,"2,818"
2012,21,081,KENTUCKY,GRANT,"6,737"
2012,21,103,KENTUCKY,HENRY,"13,135"
2012,21,117,KENTUCKY,KENTON,"2,558"
2012,21,185,KENTUCKY,OLDHAM,"5,921"
2012,21,187,KENTUCKY,OWEN,"15,991"
2012,21,191,KENTUCKY,PENDLETON,"2,814"
2012,21,223,KENTUCKY,TRIMBLE,"6,084"
2012,21,007,KENTUCKY,BALLARD,807
2012,21,035,KENTUCKY,CALLOWAY,167
2012,21,039,KENTUCKY,CARLISLE,67
2012,21,075,KENTUCKY,FULTON, (D)
2012,21,083,KENTUCKY,GRAVES,168
2012,21,105,KENTUCKY,HICKMAN, (D)
2012,21,139,KENTUCKY,LIVINGSTON, (D)
2012,21,143,KENTUCKY,LYON, (D)
2012,21,157,KENTUCKY,MARSHALL,147
2012,21,145,KENTUCKY,MCCRACKEN,251
2012,21,221,KENTUCKY,TRIGG,"1,176"
2012,22,025,LOUISIANA,CATAHOULA, (D)
2012,22,029,LOUISIANA,CONCORDIA, (D)
2012,22,079,LOUISIANA,RAPIDES,12
2012,22,097,LOUISIANA,SAINT LANDRY, (D)
2012,22,033,LOUISIANA,EAST BATON ROUGE,864
2012,22,063,LOUISIANA,LIVINGSTON, (D)
2012,22,103,LOUISIANA,SAINT TAMMANY,5
2012,22,105,LOUISIANA,TANGIPAHOA, (D)
2012,22,117,LOUISIANA,WASHINGTON,440
2012,22,111,LOUISIANA,UNION, (D)
2012,22,067,LOUISIANA,MOREHOUSE, (D)
2012,22,107,LOUISIANA,TENSAS, (D)
2012,22,017,LOUISIANA,CADDO, (D)
2012,22,055,LOUISIANA,LAFAYETTE, (D)
2012,22,101,LOUISIANA,SAINT MARY, (D)
2012,22,011,LOUISIANA,BEAUREGARD,375
2012,22,019,LOUISIANA,CALCASIEU, (D)
2012,22,113,LOUISIANA,VERMILION,11
2012,23,009,MAINE,HANCOCK,11
2012,23,019,MAINE,PENOBSCOT,"1,824"
2012,23,021,MAINE,PISCATAQUIS,39
2012,23,025,MAINE,SOMERSET,360
2012,23,027,MAINE,WALDO,298
2012,23,029,MAINE,WASHINGTON,308
2012,23,003,MAINE,AROOSTOOK,"3,618"
2012,23,001,MAINE,ANDROSCOGGIN, (D)
2012,23,005,MAINE,CUMBERLAND,624
2012,23,007,MAINE,FRANKLIN, (D)
2012,23,011,MAINE,KENNEBEC,"1,266"
2012,23,013,MAINE,KNOX,104
2012,23,015,MAINE,LINCOLN, (D)
2012,23,017,MAINE,OXFORD,"1,614"
2012,23,023,MAINE,SAGADAHOC, (D)
2012,23,031,MAINE,YORK,"2,293"
2012,24,019,MARYLAND,DORCHESTER, (D)
2012,24,039,MARYLAND,SOMERSET, (D)
2012,24,045,MARYLAND,WICOMICO,"1,038"
2012,24,047,MARYLAND,WORCESTER,863
2012,24,005,MARYLAND,BALTIMORE,"2,878"
2012,24,013,MARYLAND,CARROLL,"8,663"
2012,24,021,MARYLAND,FREDERICK,"20,746"
2012,24,025,MARYLAND,HARFORD,"5,271"
2012,24,027,MARYLAND,HOWARD,"2,280"
2012,24,031,MARYLAND,MONTGOMERY,"1,164"
2012,24,043,MARYLAND,WASHINGTON,"14,192"
2012,24,003,MARYLAND,ANNE ARUNDEL,"1,077"
2012,24,009,MARYLAND,CALVERT,104
2012,24,017,MARYLAND,CHARLES,"1,117"
2012,24,033,MARYLAND,PRINCE GEORGES, (D)
2012,24,037,MARYLAND,ST MARYS,"2,349"
2012,24,011,MARYLAND,CAROLINE,"2,776"
2012,24,015,MARYLAND,CECIL,"4,698"
2012,24,029,MARYLAND,KENT,"3,814"
2012,24,035,MARYLAND,QUEEN ANNES,"2,530"
2012,24,041,MARYLAND,TALBOT,609
2012,24,001,MARYLAND,ALLEGANY,"1,636"
2012,24,023,MARYLAND,GARRETT,"14,183"
2012,25,003,MASSACHUSETTS,BERKSHIRE,"2,468"
2012,25,005,MASSACHUSETTS,BRISTOL,972
2012,25,007,MASSACHUSETTS,DUKES,140
2012,25,009,MASSACHUSETTS,ESSEX,541
2012,25,011,MASSACHUSETTS,FRANKLIN,"3,174"
2012,25,013,MASSACHUSETTS,HAMPDEN,"1,975"
2012,25,015,MASSACHUSETTS,HAMPSHIRE,"1,288"
2012,25,017,MASSACHUSETTS,MIDDLESEX,"1,057"
2012,25,021,MASSACHUSETTS,NORFOLK,307
2012,25,023,MASSACHUSETTS,PLYMOUTH,806
2012,25,027,MASSACHUSETTS,WORCESTER,"6,061"
2012,26,035,MICHIGAN,CLARE,"20,165"
2012,26,051,MICHIGAN,GLADWIN,"14,844"
2012,26,057,MICHIGAN,GRATIOT,"32,966"
2012,26,073,MICHIGAN,ISABELLA,"36,779"
2012,26,107,MICHIGAN,MECOSTA,"32,343"
2012,26,111,MICHIGAN,MIDLAND,"6,739"
2012,26,117,MICHIGAN,MONTCALM,"35,133"
2012,26,133,MICHIGAN,OSCEOLA,"44,318"
2012,26,011,MICHIGAN,ARENAC,"8,949"
2012,26,017,MICHIGAN,BAY,"10,818"
2012,26,063,MICHIGAN,HURON,"28,286"
2012,26,145,MICHIGAN,SAGINAW,"7,534"
2012,26,151,MICHIGAN,SANILAC,"56,604"
2012,26,157,MICHIGAN,TUSCOLA,"27,785"
2012,26,001,MICHIGAN,ALCONA,"10,969"
2012,26,007,MICHIGAN,ALPENA,"15,286"
2012,26,031,MICHIGAN,CHEBOYGAN,"11,431"
2012,26,039,MICHIGAN,CRAWFORD, (D)
2012,26,069,MICHIGAN,IOSCO,"8,822"
2012,26,119,MICHIGAN,MONTMORENCY,"9,951"
2012,26,129,MICHIGAN,OGEMAW,"30,168"
2012,26,135,MICHIGAN,OSCODA,"5,876"
2012,26,137,MICHIGAN,OTSEGO,"9,901"
2012,26,141,MICHIGAN,PRESQUE ISLE,"13,628"
2012,26,143,MICHIGAN,ROSCOMMON,"1,309"
2012,26,009,MICHIGAN,ANTRIM,"23,114"
2012,26,019,MICHIGAN,BENZIE,"2,204"
2012,26,029,MICHIGAN,CHARLEVOIX,"8,383"
2012,26,047,MICHIGAN,EMMET,"9,659"
2012,26,055,MICHIGAN,GRAND TRAVERSE,"11,059"
2012,26,079,MICHIGAN,KALKASKA,"3,993"
2012,26,089,MICHIGAN,LEELANAU,"3,515"
2012,26,101,MICHIGAN,MANISTEE,"3,830"
2012,26,113,MICHIGAN,MISSAUKEE,"26,366"
2012,26,165,MICHIGAN,WEXFORD,"8,069"
2012,26,015,MICHIGAN,BARRY,"27,965"
2012,26,023,MICHIGAN,BRANCH,"17,322"
2012,26,025,MICHIGAN,CALHOUN,"15,607"
2012,26,037,MICHIGAN,CLINTON,"32,563"
2012,26,045,MICHIGAN,EATON,"24,839"
2012,26,059,MICHIGAN,HILLSDALE,"23,137"
2012,26,065,MICHIGAN,INGHAM,"18,436"
2012,26,067,MICHIGAN,IONIA,"33,167"
2012,26,075,MICHIGAN,JACKSON,"26,588"
2012,26,155,MICHIGAN,SHIAWASSEE,"25,185"
2012,26,149,MICHIGAN,ST JOSEPH,"22,554"
2012,26,049,MICHIGAN,GENESEE,"14,523"
2012,26,087,MICHIGAN,LAPEER,"33,366"
2012,26,091,MICHIGAN,LENAWEE,"15,174"
2012,26,093,MICHIGAN,LIVINGSTON,"14,330"
2012,26,099,MICHIGAN,MACOMB,"5,010"
2012,26,115,MICHIGAN,MONROE,"6,698"
2012,26,125,MICHIGAN,OAKLAND,"6,135"
2012,26,147,MICHIGAN,ST CLAIR,"17,022"
2012,26,161,MICHIGAN,WASHTENAW,"25,974"
2012,26,163,MICHIGAN,WAYNE,"1,080"
2012,26,005,MICHIGAN,ALLEGAN,"25,522"
2012,26,021,MICHIGAN,BERRIEN,"8,464"
2012,26,027,MICHIGAN,CASS,"13,258"
2012,26,077,MICHIGAN,KALAMAZOO,"19,491"
2012,26,081,MICHIGAN,KENT,"28,020"
2012,26,139,MICHIGAN,OTTAWA,"24,347"
2012,26,159,MICHIGAN,VAN BUREN,"12,406"
2012,26,003,MICHIGAN,ALGER,"3,130"
2012,26,013,MICHIGAN,BARAGA,756
2012,26,033,MICHIGAN,CHIPPEWA,"4,196"
2012,26,041,MICHIGAN,DELTA,"17,076"
2012,26,043,MICHIGAN,DICKINSON,"4,581"
2012,26,053,MICHIGAN,GOGEBIC,933
2012,26,061,MICHIGAN,HOUGHTON,"1,650"
2012,26,071,MICHIGAN,IRON,"1,334"
2012,26,095,MICHIGAN,LUCE,433
2012,26,097,MICHIGAN,MACKINAC,"4,688"
2012,26,103,MICHIGAN,MARQUETTE,"2,469"
2012,26,109,MICHIGAN,MENOMINEE,"15,242"
2012,26,131,MICHIGAN,ONTONAGON, (D)
2012,26,153,MICHIGAN,SCHOOLCRAFT,"1,604"
2012,26,085,MICHIGAN,LAKE,"3,443"
2012,26,105,MICHIGAN,MASON,"16,055"
2012,26,121,MICHIGAN,MUSKEGON,"12,846"
2012,26,123,MICHIGAN,NEWAYGO,"30,004"
2012,26,127,MICHIGAN,OCEANA,"16,829"
2012,27,009,MINNESOTA,BENTON,"28,725"
2012,27,019,MINNESOTA,CARVER,"25,824"
2012,27,067,MINNESOTA,KANDIYOHI,"26,991"
2012,27,085,MINNESOTA,MCLEOD,"26,341"
2012,27,093,MINNESOTA,MEEKER,"26,499"
2012,27,097,MINNESOTA,MORRISON,"82,328"
2012,27,129,MINNESOTA,RENVILLE,"9,326"
2012,27,139,MINNESOTA,SCOTT,"22,712"
2012,27,141,MINNESOTA,SHERBURNE,"9,363"
2012,27,143,MINNESOTA,SIBLEY,"18,019"
2012,27,145,MINNESOTA,STEARNS,"196,565"
2012,27,153,MINNESOTA,TODD,"73,013"
2012,27,159,MINNESOTA,WADENA,"27,608"
2012,27,171,MINNESOTA,WRIGHT,"42,914"
2012,27,001,MINNESOTA,AITKIN,"7,994"
2012,27,003,MINNESOTA,ANOKA,"6,242"
2012,27,017,MINNESOTA,CARLTON,"24,222"
2012,27,025,MINNESOTA,CHISAGO,"18,136"
2012,27,035,MINNESOTA,CROW WING,"11,451"
2012,27,053,MINNESOTA,HENNEPIN,"12,684"
2012,27,059,MINNESOTA,ISANTI,"16,532"
2012,27,065,MINNESOTA,KANABEC,"18,167"
2012,27,095,MINNESOTA,MILLE LACS,"11,999"
2012,27,115,MINNESOTA,PINE,"33,133"
2012,27,123,MINNESOTA,RAMSEY, (D)
2012,27,163,MINNESOTA,WASHINGTON,"17,923"
2012,27,007,MINNESOTA,BELTRAMI,"54,314"
2012,27,021,MINNESOTA,CASS,"14,879"
2012,27,057,MINNESOTA,HUBBARD,"10,817"
2012,27,061,MINNESOTA,ITASCA,"15,430"
2012,27,071,MINNESOTA,KOOCHICHING,"15,651"
2012,27,077,MINNESOTA,LAKE OF THE WOODS,"8,778"
2012,27,075,MINNESOTA,LAKE,542
2012,27,137,MINNESOTA,ST. LOUIS,"19,379"
2012,27,005,MINNESOTA,BECKER,"39,390"
2012,27,027,MINNESOTA,CLAY,"20,509"
2012,27,029,MINNESOTA,CLEARWATER,"41,416"
2012,27,069,MINNESOTA,KITTSON,"17,284"
2012,27,087,MINNESOTA,MAHNOMEN,"9,021"
2012,27,089,MINNESOTA,MARSHALL,"28,749"
2012,27,107,MINNESOTA,NORMAN,"9,771"
2012,27,113,MINNESOTA,PENNINGTON,"23,087"
2012,27,119,MINNESOTA,POLK,"35,798"
2012,27,125,MINNESOTA,RED LAKE,"14,198"
2012,27,135,MINNESOTA,ROSEAU,"39,669"
2012,27,013,MINNESOTA,BLUE EARTH,"6,093"
2012,27,015,MINNESOTA,BROWN,"15,349"
2012,27,043,MINNESOTA,FARIBAULT,"5,230"
2012,27,047,MINNESOTA,FREEBORN,"7,343"
2012,27,079,MINNESOTA,LE SUEUR,"13,402"
2012,27,091,MINNESOTA,MARTIN,"3,663"
2012,27,103,MINNESOTA,NICOLLET,"14,103"
2012,27,131,MINNESOTA,RICE,"28,610"
2012,27,147,MINNESOTA,STEELE,"14,758"
2012,27,161,MINNESOTA,WASECA,"5,681"
2012,27,165,MINNESOTA,WATONWAN,"2,715"
2012,27,037,MINNESOTA,DAKOTA,"17,818"
2012,27,039,MINNESOTA,DODGE,"11,112"
2012,27,045,MINNESOTA,FILLMORE,"106,233"
2012,27,049,MINNESOTA,GOODHUE,"57,265"
2012,27,055,MINNESOTA,HOUSTON,"62,201"
2012,27,099,MINNESOTA,MOWER,"9,768"
2012,27,109,MINNESOTA,OLMSTED,"39,255"
2012,27,157,MINNESOTA,WABASHA,"60,302"
2012,27,169,MINNESOTA,WINONA,"83,160"
2012,27,033,MINNESOTA,COTTONWOOD,"11,127"
2012,27,063,MINNESOTA,JACKSON,"3,564"
2012,27,081,MINNESOTA,LINCOLN,"21,206"
2012,27,083,MINNESOTA,LYON,"14,698"
